time 1960 1961 1962 1963 1964 1965 1966 1967 1968 1969 1970 1971 1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985 1986 1987 1988 1989 1990 1991 1992 1993 1994
0.1986301 1.1 24.4 7.2 10 15.6 14.4 22.2 9.4 18.3 6.1 6.1 25 19.4 15.6 10.6 1.7 10 21.1 8.3 16.1 18.3 18.3 9.4 22.2 20.6 16.7 12.8 20.6 2.8 13.9 8.3 7.8 17.8 8.3 24.4
0.2013699 1.1 21.1 7.2 18.3 22.2 12.2 22.8 7.2 20 12.8 5.6 15.6 21.1 11.1 9.4 5 3.9 15 9.4 5 21.7 18.9 10 11.1 17.8 17.8 12.8 7.8 5.6 14.4 11.7 2.2 14.4 12.2 16.7
0.2041096 0.6 13.3 7.8 15.6 15.6 8.9 26.7 20 21.1 17.8 7.8 16.1 18.9 7.2 7.8 8.9 11.7 16.7 7.8 9.4 15 21.7 18.3 2.2 1.7 16.7 13.9 7.8 -1.7 21.1 12.8 7.2 23.9 5.6 21.7
0.2068493 3.9 12.8 13.3 13.3 16.7 9.4 23.3 13.3 23.3 22.2 5 16.1 23.3 13.3 17.8 8.9 21.1 23.3 7.8 12.8 12.8 18.9 15.6 3.9 6.1 20.6 21.7 13.9 1.7 3.3 16.1 8.3 11.7 -3.3 28.9
0.209589 8.3 7.2 17.2 9.4 23.3 -2.2 15.6 6.7 23.3 22.2 4.4 15.6 17.2 17.2 16.7 17.2 24.4 16.1 24.4 19.4 21.7 8.3 8.3 2.2 1.7 22.2 11.1 8.3 10 6.7 12.8 20.6 5.6 -0.6 21.1
0.2123288 7.8 8.3 21.1 16.1 20 -1.1 19.4 13.9 17.8 20 6.1 6.1 27.8 9.4 8.9 23.9 27.2 8.9 12.2 11.7 21.7 15 16.7 1.7 -0.6 20 8.3 19.4 20 16.7 10.6 17.8 3.3 3.9 27.8
0.2150685 4.4 6.1 16.1 17.2 13.3 4.4 22.2 15 8.3 13.3 10 17.2 26.1 13.3 2.2 18.9 15 16.7 18.3 13.9 13.3 15 12.8 0.6 9.4 18.3 4.4 21.7 25.6 7.2 22.2 23.3 15 12.8 18.3
0.2178082 4.4 12.8 11.7 11.7 7.8 11.1 21.1 11.7 5.6 19.4 15.6 16.1 19.4 13.9 10.6 15 15 7.8 23.9 15 14.4 14.4 8.9 3.9 9.4 14.4 16.1 15 28.9 6.7 23.3 23.3 12.2 12.2 23.3
0.2205479 2.2 15.6 12.8 25 15.6 8.9 16.1 25.6 4.4 21.7 13.9 9.4 19.4 19.4 10.6 13.3 16.1 19.4 21.1 12.8 17.2 15.6 14.4 6.7 6.1 8.9 20.6 18.3 27.8 14.4 14.4 18.3 7.8 5.6 28.3
0.2232877 5 15 15.6 24.4 12.8 -1.1 3.9 31.7 11.1 17.2 18.9 3.9 16.1 10 1.7 10 25 21.1 7.8 5.6 6.7 20 15.6 6.1 5 15.6 18.3 7.2 20.6 20 1.1 18.9 17.8 15.6 21.7
