N sim mu_vmp mu_mcmc psi_11_vmp psi_11_mcmc psi_12_vmp psi_12_mcmc psi_13_vmp psi_13_mcmc psi_21_vmp psi_21_mcmc psi_22_vmp psi_22_mcmc psi_23_vmp psi_23_mcmc zeta_1_vmp zeta_1_mcmc zeta_2_vmp zeta_2_mcmc
100 44 0.02980649 0.0277836 0.002390057 0.001385319 0.01864938 0.01596301 0.01932999 0.01708593 0.0007995732 0.0007228344 0.002073092 0.002150884 1.996064 0.005305075 0.4868145 0.4267569 0.6349852 0.5673715
100 45 0.005815899 0.004427044 0.02619827 0.02564053 0.02640889 0.02423293 0.01019884 0.008431863 0.001199895 0.001150857 0.006200641 0.006142815 0.01174704 0.01183405 0.4426297 0.4191182 0.5586014 0.5599889
100 46 0.003334214 0.005144607 0.01691647 0.01481687 0.02385299 0.02057841 0.01463431 0.01159496 0.0005445198 0.0005958354 0.002713096 0.002769688 1.994575 0.01042721 0.4106901 0.4168505 0.6360853 0.5604093
100 47 0.002497508 0.002758632 0.005363555 0.005676966 0.05153551 0.06438896 0.05521395 0.07193914 0.0003315541 0.0007857223 0.01819198 0.003067027 0.02086217 0.005493405 0.4427339 0.4126776 0.7117298 0.5575426
100 48 0.01466598 0.009612379 0.0007848098 0.0006856678 0.007607127 0.008298295 0.01079348 0.01015528 0.001337635 0.001305418 0.003408501 0.004422105 1.987936 0.004933945 0.4732599 0.3657043 0.6359003 0.5591068
100 49 0.01279091 0.009139602 0.01203626 0.01300265 0.01605879 0.01661601 0.01137208 0.01250741 0.001900684 0.002003226 0.01270798 0.004927299 0.01896209 0.0116465 0.4654891 0.4161983 0.5750509 0.5601347
100 50 0.001988419 0.002058951 0.007606405 0.006995308 0.003017725 0.003427347 0.008577821 0.007982237 0.0008387469 0.0004755626 0.01328422 0.002287651 0.01535226 0.004537299 0.3405988 0.3462235 0.6691216 0.5640069
100 51 0.01225792 0.01172606 0.009420575 0.009677535 0.04065667 0.03347601 0.03793622 0.03217662 0.002001043 0.001103349 0.004661649 0.005185668 0.006438535 0.007005201 0.4946055 0.4236583 0.5819334 0.5590275
100 52 0.0147772 0.01066405 0.01898154 0.009969787 0.06321499 0.0506594 0.04149632 0.03891232 0.0008868978 0.0008420383 0.003453668 0.008157626 0.005144172 0.009403575 0.406135 0.4238595 0.7423089 0.5571135
100 53 0.002686692 0.002378343 0.006837372 0.004160999 0.01264763 0.006996001 0.009367302 0.009975295 0.0005438906 0.0001159574 0.0377449 0.01482771 0.04015683 0.01808433 0.4267151 0.3367442 0.5932072 0.5599507
100 54 0.004178223 0.005449735 0.004383344 0.004185093 0.005604685 0.005098904 0.004898155 0.004557445 0.001193135 0.001198767 0.00360187 0.003787444 0.00248551 0.002758396 0.3524765 0.3541847 0.5566222 0.554759
100 55 0.006099985 0.007825141 0.003188774 0.003700813 0.00619244 0.008329683 0.02104658 0.01987317 0.0003659295 0.0005445114 0.006998907 0.002968282 0.007919636 0.003829091 0.3712943 0.3702672 0.6380471 0.5589709
100 56 0.01300235 0.01257023 0.001637303 0.001538428 0.002695452 0.003040205 0.009886986 0.008757833 0.0006483252 0.0003842491 0.003210911 0.003374328 0.007944282 0.008548756 0.3763122 0.3747432 0.580307 0.5632758
100 57 0.00333808 0.00291988 0.01373716 0.01279642 0.008140862 0.00835822 0.008357532 0.01031937 0.001013105 0.00109531 0.004793852 0.002179541 0.008035253 0.00551924 0.372586 0.3522627 0.5696846 0.5650777
100 58 0.01113782 0.01077815 0.01156174 0.01004697 0.01177224 0.01546668 0.01664853 0.01592617 0.0008161993 0.001095214 0.1408128 0.004148276 0.1432491 0.007414989 0.3887149 0.3927757 0.8914758 0.554986
100 59 0.005127471 0.005406619 0.007260526 0.00724833 0.008506929 0.009257719 0.009739774 0.01036229 0.001358829 0.001464123 0.004610535 0.002861196 0.004302571 0.002484653 0.3551776 0.358027 0.5657972 0.5594766
100 60 0.02156332 0.01599596 0.002755219 0.002938533 0.006121784 0.005808443 0.0163457 0.0186084 0.00100213 0.00110895 0.03742445 0.0192491 0.04006399 0.02164822 0.4119383 0.3964026 0.5649901 0.5657014
100 61 0.01111692 0.01419137 0.01966169 0.01968513 0.03594728 0.0356354 0.06034788 0.05656841 0.0004920712 0.0004747356 0.006070033 0.003779127 0.009389692 0.006530138 0.450859 0.4585567 0.5867421 0.5602814
100 62 0.03372264 0.03670773 0.01986213 0.01804309 0.03129338 0.03065182 0.02315153 0.02364584 0.0005513983 0.0004252467 0.002484849 0.001772949 1.995884 0.004624062 0.4957117 0.5106281 0.6333536 0.5601379
100 63 0.006087856 0.004752529 0.01688242 0.01805136 0.02839126 0.03066458 0.01148049 0.0136831 0.001258389 0.001242065 0.01147133 0.007412907 0.02216347 0.01821771 0.4579148 0.4259901 0.5659839 0.5625355
100 64 0.02464368 0.01811594 0.00416084 0.003876978 0.005590151 0.005274106 0.02181568 0.02335486 0.0005446323 0.0006342971 0.003313799 0.003486495 0.00395592 0.004158932 0.4466672 0.4144188 0.5648985 0.5593731
100 65 0.002896047 0.003490026 0.01003103 0.01102406 0.01748231 0.01880842 0.02017799 0.01993907 0.0008543311 0.0003260639 0.005203058 0.008818002 0.009451328 0.01315774 0.3848491 0.3787773 0.781368 0.5551665
100 66 0.006945343 0.007140404 0.004289079 0.004447435 0.006890029 0.04153749 0.04100175 0.07029989 0.0008847108 0.0008734446 0.009700054 0.002661977 0.02001126 0.01287173 0.7326069 0.4090095 0.6038853 0.561354
100 67 0.003197457 0.00293786 0.005248919 0.006131347 0.00369169 0.003378889 0.003896161 0.004854065 0.0003901055 0.0003229768 0.005233265 0.00146101 0.0069174 0.003164841 0.3560926 0.3343595 0.5762364 0.5594553
100 68 0.00236101 0.0025925 0.005592568 0.007549628 0.006392362 0.008423081 0.01868076 0.01955619 0.0006736068 0.0005833268 0.003146088 0.002598752 0.008665648 0.007871638 0.383588 0.3648358 0.5734416 0.5574463
100 69 0.002238916 0.002078164 0.007691778 0.005753822 0.0185059 0.01782826 0.01886795 0.01594826 0.001010728 0.001182795 0.008578086 0.009051767 1.951806 0.01358217 0.4128208 0.3574393 0.6309207 0.5603172
100 70 0.006092318 0.006679587 0.003139409 0.004873097 0.02264349 0.02307093 0.02423921 0.02337927 0.000368868 0.0003191935 0.2431372 0.001665963 0.2489541 0.006666204 0.3916526 0.3743621 0.88766 0.5608328
100 71 0.000640536 0.001435145 0.003623297 0.002843822 0.02791297 0.02759422 0.03521441 0.0331452 0.0008212559 0.0008044724 0.01386293 0.01424895 1.941403 0.01718523 0.3940647 0.3758678 0.6390877 0.5622884
100 72 0.007600372 0.006902185 0.001657939 0.002048542 0.01975472 0.02222892 0.008591406 0.01050645 0.001014961 0.0007586656 0.002450012 0.003396885 0.003448874 0.004444123 0.4009014 0.3514696 0.5781819 0.5540677
100 73 0.01350036 0.01101185 0.007428292 0.009065063 0.02212377 0.02391396 0.01501481 0.01577086 0.001159803 0.0007619488 0.00201209 0.002413462 0.008313924 0.008392812 0.4635301 0.417772 0.5831871 0.5607012
100 74 0.01763654 0.01663643 0.002437235 0.003569522 0.003269491 0.003383517 0.01208249 0.01464754 0.002639062 0.0006681808 0.0271749 0.005996807 0.02667471 0.007392994 0.4319679 0.4100231 0.7973589 0.5594179
100 75 0.01319868 0.01111103 0.001770082 0.001715821 0.01954607 0.0156247 0.02052986 0.01687142 0.0004684441 0.0004109804 0.003092381 0.003381763 1.994586 0.01073234 0.4569223 0.3889702 0.6207458 0.5476732
100 76 0.01391421 0.01527709 0.002118809 0.003259271 0.01127507 0.004664192 0.01163803 0.007167338 0.0009590533 0.0009274784 0.003107564 0.003331612 0.005044749 0.004475162 0.5202049 0.4033231 0.6323455 0.5571434
100 77 0.01028042 0.009349603 0.006939386 0.006313699 0.01140966 0.01029772 0.007204196 0.005227977 0.000852211 0.0009291983 0.004181308 0.005406097 1.97296 0.009648731 0.4111071 0.383303 0.6389125 0.5640115
100 78 0.006439617 0.003894428 0.009261285 0.01011986 0.1020355 0.1038679 0.0875289 0.08993626 0.001457139 0.001144682 0.003150623 0.004058593 0.002655129 0.003890783 0.4455818 0.4543357 0.5823704 0.5599075
100 79 0.009483986 0.009458752 0.01123437 0.01071332 0.04034798 0.04105476 0.03254847 0.03375921 0.0005075599 0.000517414 0.001606881 0.001434904 0.003014858 0.003016173 0.4101663 0.4321277 0.552146 0.5501239
100 80 0.0218202 0.01829427 0.002222076 0.001469969 0.01065539 0.008544331 0.02751428 0.0304226 0.001219753 0.001275464 0.002286504 0.002599173 0.006934404 0.007324043 0.4157389 0.392249 0.555054 0.5538331
100 81 0.03023127 0.02784545 0.001401113 0.004509361 0.0469404 0.03395296 0.05251964 0.02827327 0.002222545 0.001374665 0.006976779 0.00618491 1.178391 0.01123095 0.4917148 0.4560992 0.6489061 0.5667467
100 82 0.06254971 0.06157404 0.005699014 0.005911145 0.01360638 0.01664111 0.01620567 0.0188215 0.0005776743 0.0006817017 0.01067317 0.002585087 0.01664524 0.008995004 0.5303236 0.5270579 0.6119794 0.5627866
100 83 0.02217264 0.01785614 0.01993354 0.01854312 0.03276886 0.03395705 0.01491658 0.0164769 0.0004442408 0.0006012126 0.004452654 0.00487847 0.004864362 0.005396009 0.4782509 0.470193 0.5604653 0.5560121
100 84 0.0103056 0.009169716 0.03191688 0.0209455 0.0308367 0.03507092 0.05221879 0.03599034 0.0008168003 0.0005761168 0.002477231 0.001974082 0.006398095 0.006431449 0.5125964 0.456098 0.6393463 0.5573542
100 85 0.001409716 0.00152291 0.003590369 0.006539712 0.006791496 0.01011649 0.007399153 0.006685134 0.0004242982 0.0004737759 0.004293406 0.008746845 0.003570451 0.007968323 0.4325788 0.3611507 0.5811899 0.5562175
100 86 0.008682785 0.011443 0.003739242 0.003045718 0.0790673 0.09129326 0.09607975 0.1097242 0.0006291636 0.0006698055 0.002957487 0.002986106 0.007246467 0.007064123 0.5329215 0.4609972 0.5587625 0.5591935
100 87 0.006130812 0.006153224 0.002161633 0.001190303 0.008882168 0.007896626 0.005152392 0.005616292 0.0009538536 0.0009403939 0.00525986 0.006069273 0.007071702 0.00763231 0.3437178 0.3320935 0.5668413 0.5627933
100 88 0.003948451 0.004618695 0.001597038 0.0009545356 0.01909423 0.01897766 0.0300972 0.0291306 0.0006782676 0.0004801002 0.007683163 0.006343247 1.972103 0.007019032 0.4856176 0.3608375 0.6763357 0.5585679
100 89 0.007130183 0.006861869 0.0006159085 0.0005188874 0.009065667 0.01028349 0.01373799 0.010261 0.0007209043 0.0006504239 0.01956683 0.008890143 0.02038427 0.009544698 0.3930194 0.3264156 0.5762226 0.570035
100 90 0.003752348 0.002671342 0.004894719 0.005374399 0.01260375 0.01017273 0.008150593 0.01045821 0.0008597294 0.0005262912 0.003585509 0.002881281 1.967799 0.01093444 0.5325168 0.3320433 0.6289835 0.5513804
100 91 0.002421529 0.002405395 0.005629914 0.006622635 0.00413717 0.00523878 0.03542632 0.03463078 0.00127255 0.001079115 0.02683917 0.003723589 0.02723978 0.003981873 0.4551039 0.3679947 0.7093394 0.5582536
100 92 0.01990977 0.01852585 0.01057571 0.01073694 0.01305594 0.01352037 0.007502564 0.006691535 0.0006477423 0.001289698 0.004559497 0.00386559 0.01101845 0.01029415 0.4452499 0.4368642 0.7085686 0.5526421
100 93 0.007780196 0.006501516 0.005458637 0.007025406 0.05966868 0.05935971 0.07400635 0.07114278 0.0009601328 0.0007427525 0.035294 0.001754323 0.03790188 0.004197403 0.4877992 0.4285956 0.7739927 0.564609
100 94 0.02519384 0.02005632 0.007557519 0.007149805 0.03125977 0.02753506 0.03080299 0.02919511 0.001184361 0.001231826 0.01745608 0.01448086 0.02018031 0.0170912 0.430039 0.4260686 0.565796 0.5668913
100 95 0.01256153 0.01167321 0.001219582 0.002571608 0.009937009 0.009271237 0.02700973 0.02460093 0.0005667765 0.0005811797 0.003505418 0.002856213 1.981057 0.008057217 0.4269718 0.3856527 0.6296601 0.5536862
100 96 0.003642986 0.002541954 0.001822131 0.002819728 0.005543191 0.005918986 0.004277769 0.005233222 0.002494459 0.001794964 0.002850658 0.002657952 0.003774849 0.002579306 0.3627165 0.3348542 0.5775413 0.560992
100 97 0.005773919 0.005322646 0.003447801 0.003465343 0.01037361 0.01280758 0.06004507 0.01175689 0.001644426 0.001850051 0.002994321 0.002981612 0.00285816 0.002237568 0.3616742 0.3360881 0.7389957 0.5718941
100 98 0.005758129 0.00642705 0.002969886 0.001650689 0.05569303 0.05428987 0.05131555 0.04959871 0.0008519953 0.00107984 0.001717276 0.004617026 0.003191024 0.006327063 0.3944098 0.4125551 0.6000825 0.5576256
100 99 0.002579206 0.002347791 0.009822135 0.009079792 0.01255189 0.01031106 0.01811185 0.01521382 0.0003752108 0.0004694893 0.003292722 0.005153526 0.003917537 0.005594816 0.4041344 0.3789362 0.5891515 0.5614793
100 100 0.01044916 0.0124816 0.001619647 0.001217818 0.03132731 0.02020163 0.03290153 0.03027889 0.00101475 0.0009959461 0.004509785 0.003601867 1.954403 0.006104827 0.4141299 0.3794041 0.6344802 0.5613045
250 1 0.00222721 0.002339287 0.002208042 0.0006583535 0.01044614 0.01175902 0.009858642 0.01122887 0.000524551 0.0005392518 0.01041754 0.001517374 0.01181041 0.003020642 0.39261 0.3495116 0.6255554 0.5580332
250 2 0.003716426 0.003716746 0.0009047947 0.001693474 0.005335669 0.005729995 0.004349482 0.0054856 0.000325917 0.0002845255 0.006991887 0.004022646 0.008226701 0.005181405 0.3634753 0.336602 0.559921 0.5560842
250 3 0.02630892 0.02212602 0.004710366 0.002617203 0.005190992 0.008135053 0.04643722 0.005614118 0.0002816706 0.0001860441 0.001962024 0.001471241 0.003131593 0.002771001 0.4717854 0.4198379 0.5669892 0.5606903
250 4 0.005487397 0.005442414 0.005935152 0.005919801 0.01511017 0.01488968 0.01864533 0.01747021 0.0002244679 0.0002431527 0.002159897 0.002603001 0.003614183 0.00391985 0.3835934 0.371271 0.5619941 0.5610765
250 5 0.01417737 0.01398097 0.0004121886 0.0006121309 0.004764233 0.005482753 0.006783132 0.007512089 0.0004652929 0.0004326875 0.006984166 0.001990044 0.007599775 0.002659414 0.4259454 0.3940066 0.5751629 0.5551105
250 6 0.01260926 0.01028661 0.005471538 0.004847813 0.007846424 0.008989882 0.01142947 0.01171797 0.0002880874 0.0002955317 0.001614605 0.002309675 0.003642352 0.00432277 0.3842981 0.3818514 0.5654369 0.5567691
250 7 0.002266329 0.002629805 0.008551477 0.00454982 0.01078543 0.0101634 0.02205324 0.01925858 0.0009019885 0.0008834295 0.04341679 0.001734856 0.04401547 0.002212691 0.4249137 0.3651978 0.6379581 0.5603746
250 8 0.01378913 0.01436945 0.001579917 0.001272832 0.002597611 0.002693813 0.002671042 0.00249997 0.0003311374 0.000402777 0.001391414 0.0009617473 0.003543002 0.00308426 0.3788403 0.3781341 0.559118 0.5563945
250 9 0.02074767 0.01948727 0.004805265 0.005697738 0.01387038 0.01155284 0.01816732 0.0167267 5.392631e-05 3.756848e-05 0.002899279 0.0009155427 0.005876698 0.004048311 0.454577 0.4269199 0.5741443 0.5540642
250 10 0.01760154 0.01333326 0.00300958 0.002789199 0.006487463 0.006287937 0.007651181 0.006137191 0.0002678187 0.0004189233 0.001941915 0.001635403 0.003572528 0.003333495 0.4084345 0.3901366 0.5603354 0.5564988
250 11 0.001827301 0.001211282 0.003788144 0.001714474 0.002491626 0.004075492 0.007789904 0.008254523 0.0001344387 0.0001691931 0.001950746 0.002201113 0.00293949 0.003088919 0.4679847 0.3327817 0.574801 0.5560677
250 12 0.02102434 0.02045684 0.001500404 0.001725304 0.0471106 0.04533416 0.05669173 0.05477565 0.0001011378 9.353609e-05 0.006092727 0.003627899 0.00672836 0.004274339 0.4877767 0.4562701 0.5567777 0.5560427
250 13 0.004548843 0.004196681 0.006610845 0.00613795 0.009553441 0.008417898 0.003900564 0.003265866 0.0001768229 0.000228091 0.001244957 0.0009943642 0.003472042 0.003291008 0.4030552 0.3703902 0.5593669 0.5518598
250 14 0.002318313 0.002955328 0.001393999 0.0009647409 0.001812192 0.009323526 0.01126484 0.009960476 0.0009908241 0.0005245268 0.001974925 0.001701409 0.003150416 0.003205853 0.3923519 0.3395401 0.563277 0.5561315
250 15 0.005087642 0.005442852 0.005770491 0.001161568 0.002182391 0.001171537 0.0108141 0.008240147 0.0002701693 0.0002601586 0.001673195 0.001600656 0.001708269 0.001553727 0.3707957 0.3434375 0.5553166 0.5531502
250 16 0.004205364 0.001977904 0.001486629 0.0008242154 0.004931866 0.001012265 0.01375391 0.005219166 0.000315457 0.0002738387 0.03967354 0.003543588 0.04133963 0.004920741 0.3980543 0.3270025 0.7588497 0.5573165
250 17 0.003999885 0.002900604 0.002652524 0.002765748 0.003585434 0.002950327 0.002770415 0.002004225 0.0004274894 0.0002786527 0.001946737 0.00226977 0.001696611 0.00213309 0.3746935 0.3398986 0.5662045 0.5574009
250 18 0.00525464 0.006890358 0.002756949 0.002406801 0.003618074 0.00320549 0.005630875 0.005301129 0.0004090479 0.000354278 0.00155035 0.0007835441 0.003232275 0.002464051 0.4066616 0.3531344 0.5609903 0.5553212
250 19 0.005909537 0.005450445 0.001173781 0.001736958 0.002242347 0.002754787 0.001868309 0.002654188 0.0006435996 0.0004339497 0.001192229 0.001533978 0.002254437 0.00234266 0.3557439 0.3460396 0.5597609 0.5547642
250 20 0.001960652 0.001924995 0.01536689 0.004721796 0.01803573 0.00904491 0.007761023 0.007642855 0.0002168934 0.0003055078 0.001996305 0.002645527 0.002681816 0.003330706 0.4223459 0.3554166 0.5602208 0.5543238
250 21 0.01139838 0.009848374 0.00602113 0.002758817 0.01094845 0.006612772 0.02944209 0.009240407 0.00111538 0.0008687454 0.005887033 0.003507842 0.006563834 0.004583473 0.4427224 0.3854416 0.5907293 0.5579875
250 22 0.007293117 0.007011299 0.007238961 0.003403774 0.01298729 0.01228665 0.01479101 0.01145535 0.0006604545 0.0005872788 0.001336038 0.001366823 0.002546153 0.002408141 0.4267902 0.3822848 0.557014 0.5542496
250 23 0.00173898 0.002087167 0.00244118 0.003741669 0.004619937 0.005408243 0.003424524 0.005602847 0.000196635 0.0001700851 0.001136553 0.001113668 0.001534524 0.001506188 0.4449246 0.3420511 0.5583726 0.5583764
250 24 0.005146318 0.004723275 0.002043845 0.001669026 0.00893635 0.007298823 0.01150941 0.0100107 0.0003268423 0.0003563229 0.002389973 0.002833115 0.003412559 0.003870783 0.3854977 0.3482114 0.5984652 0.5550339
250 25 0.01354955 0.01398279 0.0004189969 0.0009083409 0.006386579 0.007691585 0.006000699 0.005071391 0.0002828959 0.0002676961 0.00232878 0.001333924 0.003663577 0.002700531 0.4042584 0.3885066 0.5571452 0.5549868
250 26 0.004841799 0.005957379 0.01210269 0.001429382 0.007672149 0.01529568 0.02261578 0.02135194 0.0003215937 0.0003015966 0.001205401 0.001957214 0.001767197 0.002483213 0.4591436 0.3698905 0.5625243 0.5575228
250 27 0.007844929 0.005970919 0.003660287 0.003417446 0.01575964 0.01540883 0.01395864 0.01431788 0.0003598344 0.000424411 0.001523648 0.001225455 0.001681737 0.001508948 0.4045175 0.3813425 0.5548078 0.5533216
250 28 0.006785411 0.005375358 0.004187308 0.002396341 0.001950542 0.002775156 0.01551099 0.01392494 0.0006025275 0.0005086403 0.003488794 0.002693023 0.006143614 0.005186564 0.3503308 0.3437788 0.7386197 0.559491
250 29 0.006322558 0.006496547 0.002208137 0.000995385 0.006421424 0.005718125 0.01138931 0.01168575 0.0002921442 0.000305103 0.00956465 0.001012746 0.009774386 0.001232065 0.3678485 0.3497797 0.6320699 0.5575836
250 30 0.00291643 0.002525272 0.011501 0.006906465 0.007445759 0.001392674 0.02511355 0.00918097 0.0003873978 0.0003388381 0.01047461 0.002006946 0.01235584 0.003848084 0.4028663 0.3595205 0.5822306 0.5551276
250 31 0.004809649 0.004891113 0.0007531268 0.0008634479 0.003336592 0.002957575 0.007026561 0.008053023 0.0003213914 0.000371602 0.001454671 0.001488951 0.004188884 0.004236514 0.4001228 0.3491308 0.555119 0.550994
250 32 0.003195818 0.002033033 0.0008694101 0.004147018 0.005977661 0.01126313 0.01294628 0.007630921 0.0002916115 0.0002734536 0.002188632 0.002626985 0.00189749 0.002163138 0.4108186 0.3556413 0.5656769 0.5566585
250 33 0.006563234 0.005043357 0.0005714532 0.002144299 0.003273308 0.002301951 0.002632624 0.001561224 0.0002129297 0.0003416989 0.001682648 0.001964189 1.988105 0.002201802 0.436311 0.3477605 0.6379316 0.5558867
250 34 0.00464775 0.003978789 0.005111323 0.008179469 0.003391266 0.008549313 0.005658269 0.004025028 0.0002246587 0.0002048533 0.005116543 0.00498074 0.005993082 0.005851749 0.4683158 0.367486 0.5576349 0.5575842
250 35 0.001102151 0.001117465 0.004818596 0.006858154 0.002600573 0.003601067 0.02020428 0.02074811 0.0003870881 0.0003791553 0.002235956 0.002374388 0.00255874 0.002696468 0.3810651 0.3496084 0.5577515 0.5579639
250 36 0.004379425 0.003215861 0.003732698 0.006970175 0.005689694 0.009273516 0.009037702 0.009703036 0.0003934356 0.0004247894 0.003512356 0.001477462 0.005691402 0.003573414 0.4242346 0.3710742 0.560948 0.5562916
250 37 0.002356637 0.00253822 0.003859717 0.001897243 0.01233623 0.005430521 0.0681212 0.004998695 0.0004991269 0.0001972338 0.003624807 0.00198673 0.005566096 0.003634258 0.3808208 0.3436962 0.5692823 0.5571592
250 38 0.003004407 0.002182836 0.0006212931 0.001190505 0.003106055 0.003215514 0.004123508 0.00407997 0.0003105468 0.0002322162 0.01648835 0.003667123 0.01822033 0.005239132 0.4909034 0.3254376 0.5812376 0.5541195
250 39 0.008952997 0.00990979 0.0003240234 0.0002988767 0.0007469113 0.001625616 0.007343144 0.008243223 0.001311239 0.001179919 0.00188384 0.002248514 0.001509182 0.002104131 0.722162 0.3627858 0.565348 0.5557408
250 40 0.004128246 0.003152976 0.01238817 0.005591957 0.01217702 0.007437762 0.005695367 0.006011807 0.0005935324 0.0003610066 0.02217726 0.001310615 0.02231173 0.001633997 0.4099085 0.3618453 0.699528 0.5535082
250 41 0.002492335 0.002275319 0.001050396 0.0007212477 0.01785882 0.02340501 0.02318966 0.02865777 0.0005860103 0.0005278741 0.001717541 0.0018859 0.002011507 0.002148085 0.4607879 0.3583547 0.5794708 0.5565163
250 42 0.003484543 0.00183321 0.004810458 0.004456294 0.01374735 0.01366724 0.012862 0.01326274 0.001149164 0.0009797152 0.003647834 0.002004671 0.007016026 0.005308012 0.3663976 0.351404 0.5532189 0.5507291
250 43 0.0008836813 0.0007261114 0.011612 0.006097876 0.01004516 0.006934445 0.02352037 0.007313812 0.0003804701 0.0003702145 0.001049664 0.0008420642 1.990913 0.001931645 0.4060411 0.3523949 0.6345531 0.5538908
250 44 0.007059786 0.006350023 0.001044562 0.002620434 0.01305996 0.0113677 0.01529988 0.01540574 0.0006693672 0.0004964694 0.001179695 0.0009300073 0.00328217 0.002965313 0.3950209 0.3657146 0.5595495 0.5567424
250 45 0.001131255 0.001234702 0.000555804 0.000267852 0.007236178 0.007113147 0.01013973 0.01034935 0.001219008 0.00113155 0.001448988 0.002495788 0.003906715 0.004669156 0.3642679 0.3308982 0.5716082 0.5619159
250 46 0.004891416 0.006453926 0.000826719 0.001269845 0.001370925 0.001658014 0.003088018 0.005230669 0.0003851588 0.0003787746 0.001575309 0.0006882976 0.00453174 0.003588824 0.426701 0.3495531 0.5605494 0.5588279
250 47 0.006642357 0.005527364 0.004462834 0.001603927 0.009995831 0.01350612 0.01336138 0.01250358 0.0005138267 0.0005361934 0.001617308 0.00177412 1.989413 0.003596873 0.3972999 0.341902 0.6385005 0.5623111
250 48 0.003549929 0.002610882 0.007113096 0.006090053 0.01561407 0.01594446 0.007407768 0.008162633 0.000419054 0.0004426939 0.001083622 0.001136752 0.001720739 0.0017496 0.3668917 0.3600197 0.557353 0.5566867
250 49 0.001752085 0.001836968 0.003589339 0.003015186 0.006771996 0.006785699 0.003873706 0.003606112 0.0002005653 0.0001808072 0.002465742 0.002033987 0.004459488 0.003939919 0.3505083 0.3415318 0.5556223 0.5559618
250 50 0.003680651 0.004156504 0.000623983 0.00110459 0.001917502 0.003059157 0.004811295 0.005506514 0.0008014917 0.0004521597 0.02029104 0.00132286 0.02067066 0.002139998 0.3972294 0.3366585 0.7443151 0.5560831
250 51 0.01164708 0.01251157 0.009346229 0.003401168 0.006291588 0.003758326 0.00542976 0.001681224 0.001168173 0.001184491 0.01359861 0.002834878 0.01395692 0.003029828 0.4211173 0.3779361 0.598348 0.5593533
250 52 0.01123078 0.009910456 0.0008336629 0.000713658 0.003708458 0.003552872 0.004578625 0.004299367 0.0003593315 0.0002830603 0.003760165 0.001884266 0.004088154 0.002259492 0.378008 0.3677182 0.5566647 0.5546451
250 53 0.01256212 0.01060362 0.001254688 0.001054414 0.008492772 0.007979595 0.03100697 0.0277809 0.000151046 0.0001722138 0.001080283 0.001393213 0.004112257 0.004396958 0.390677 0.3795309 0.5578762 0.5551089
250 54 0.002927882 0.002453346 0.0002773826 0.0003161476 0.02959939 0.02976542 0.03196504 0.03195718 0.0005005593 0.0004216905 0.002441831 0.002485942 0.003629372 0.003750349 0.3468392 0.3728342 0.5608609 0.5587818
250 55 0.006339104 0.005790984 0.00130779 0.0005739362 0.00143858 0.0005003878 0.001434677 0.001288885 0.0005547284 0.0003821055 0.005633113 0.002087304 0.005919274 0.002411812 0.4237372 0.3395879 0.7378418 0.5532118
250 56 0.005016274 0.004267662 0.002557377 0.0006943156 0.007602464 0.01632182 0.0062667 0.01001172 0.0003706449 0.0004852045 0.001448929 0.001489786 0.003054562 0.003078748 0.4601312 0.3503106 0.5701795 0.5603763
250 57 0.006140464 0.004661528 0.007230712 0.004295989 0.009800337 0.006399516 0.004334735 0.003739333 0.0001873644 0.0001546976 0.001901732 0.001571785 0.001766276 0.001322177 0.3656007 0.3643516 0.7368506 0.5528448
250 58 0.003175278 0.003327155 0.002214906 0.002180015 0.003241759 0.003552376 0.005089942 0.005386384 0.0002051724 0.0004392743 0.05105213 0.002442563 0.05158797 0.00266686 0.360317 0.3381731 0.8500261 0.5576401
250 59 0.02476767 0.02298176 0.003137418 0.005429643 0.01664644 0.01879009 0.03032679 0.03375328 0.0001851256 0.0002090761 0.000766588 0.0007622334 0.003030624 0.00303549 0.4730817 0.4448307 0.5672086 0.5592165
250 60 0.001944553 0.001224204 0.003160844 0.003289184 0.01304434 0.01320919 0.01320456 0.01401022 0.0002653963 0.0002090957 0.003232564 0.00381928 1.984433 0.004835748 0.4033075 0.3598586 0.9141935 0.5565307
250 61 0.01201392 0.007996208 0.006198959 0.005630602 0.014188 0.01328265 0.008356281 0.008223729 0.0003859036 0.0003881618 0.01360614 0.001862725 0.01415047 0.002581105 0.4436521 0.3891106 0.6122228 0.5559934
250 62 0.0021084 0.002514339 0.01230306 0.01205688 0.01835762 0.01817448 0.01025074 0.00876516 0.0006400708 0.0005353184 0.01189134 0.002520502 0.0143945 0.005415019 0.4559659 0.3884787 0.7542342 0.5569777
250 63 0.003058588 0.004684312 0.003903922 0.001797644 0.005113043 0.003489676 0.004368788 0.001864465 0.0003875224 0.0003733849 0.004892576 0.001178559 0.007381916 0.003605155 0.3712535 0.3494248 0.5697308 0.5538537
250 64 0.01739368 0.01531346 0.000200534 0.000229201 0.01047684 0.01086301 0.01845304 0.01731667 0.0004530275 0.0004770486 0.007197694 0.00104194 0.008090616 0.001940344 0.3947284 0.3966882 0.6038583 0.5562565
250 65 0.004001812 0.003903604 0.003946871 0.002565338 0.007712029 0.006024012 0.01016578 0.01083599 0.0002611883 0.0002474028 0.00237328 0.001591728 0.004199785 0.003486492 0.3578411 0.3399122 0.5907048 0.5591804
