N sim mu_vmp mu_mcmc psi_11_vmp psi_11_mcmc psi_12_vmp psi_12_mcmc psi_13_vmp psi_13_mcmc psi_21_vmp psi_21_mcmc psi_22_vmp psi_22_mcmc psi_23_vmp psi_23_mcmc zeta_1_vmp zeta_1_mcmc zeta_2_vmp zeta_2_mcmc
100 44 0.03287709 0.03305626 0.003306446 0.001504814 0.02193663 0.0154524 0.02499049 0.01705834 0.0008054575 0.000720403 0.002075416 0.002104225 1.995259 0.005182375 0.4985877 0.4406122 0.6348963 0.5678912
100 45 0.007685666 0.004645588 0.02622619 0.02543938 0.02648462 0.02371487 0.01024887 0.01016668 0.001192155 0.001160476 0.006130902 0.005981322 0.01161628 0.01148624 0.4475818 0.4177599 0.5590647 0.5600352
100 46 0.004060284 0.004632895 0.0168921 0.01507809 0.02375427 0.02117445 0.01452499 0.01104153 0.0005430188 0.0006080521 0.002708841 0.002816064 1.994412 0.01020301 0.4114459 0.4135017 0.6364276 0.5608672
100 47 0.003294546 0.003555729 0.005538468 0.005764734 0.06601319 0.06488455 0.0740638 0.07048232 0.0009300113 0.0008004125 0.01699113 0.003137088 0.02060658 0.005482898 0.3904424 0.4128995 0.878175 0.5576344
100 48 0.01676265 0.01258105 0.0008251942 0.0006859036 0.00771131 0.008039322 0.01116415 0.01044804 0.001326352 0.001298436 0.00339834 0.004355018 1.988042 0.004689286 0.4744148 0.3792374 0.6359528 0.5590874
100 49 0.01557151 0.01193427 0.01234365 0.01285172 0.01589309 0.01671982 0.01091723 0.01211499 0.001913732 0.002060223 0.01111253 0.004884519 0.01728602 0.01149048 0.4651232 0.4213207 0.5723979 0.560804
100 50 0.002418178 0.002590965 0.007646695 0.006775524 0.003065105 0.003036235 0.008605725 0.00759217 0.0007956535 0.0004650652 0.01168069 0.002430852 0.01383795 0.00458752 0.3438686 0.3470595 0.6547667 0.5636211
100 51 0.01264329 0.01292564 0.009966044 0.00971176 0.02620667 0.03305206 0.02497896 0.03201522 0.0006930141 0.001161206 0.007169895 0.005069741 0.009738858 0.006999471 0.3852898 0.4250057 0.5882735 0.5602131
100 52 0.01576267 0.01690207 0.00524206 0.009737239 0.04537099 0.05024606 0.03891257 0.03988588 0.0008617679 0.0008601371 0.002259492 0.008076958 0.003656714 0.009216248 0.5147399 0.4401511 0.5954424 0.5573278
100 53 0.003681846 0.002559307 0.002485723 0.004165117 0.007343912 0.007779831 0.008745624 0.009753859 0.0003502524 0.000127713 0.03511375 0.01477029 0.03779111 0.01792438 0.3728707 0.3349758 0.5916048 0.5607183
100 54 0.008584438 0.005410207 0.002844576 0.004134141 0.004646961 0.005082621 0.04950128 0.005656951 0.001236721 0.001148964 0.003573017 0.003716581 0.002460776 0.002843967 0.3948141 0.3527898 0.5647953 0.5547258
100 55 0.007865532 0.01097161 0.003255119 0.003709586 0.006413445 0.00828465 0.02101795 0.02265517 0.0003775307 0.0005587169 0.004741253 0.003125008 0.005635149 0.003992533 0.3705084 0.3788908 0.6384714 0.559856
100 56 0.01576603 0.01723001 0.001663776 0.001443369 0.002674707 0.003072153 0.009888894 0.009892977 0.000653861 0.0003932371 0.003265977 0.003319193 0.007920538 0.008525008 0.3833337 0.3898018 0.581202 0.5641517
100 57 0.004561045 0.004461814 0.0100532 0.01269386 0.00936714 0.0082793 0.01147858 0.009251505 0.001185306 0.001090675 0.002650364 0.002087888 1.986987 0.005346999 0.4544825 0.3578417 0.6413464 0.5645062
100 58 0.01260496 0.01456342 0.01225441 0.01006442 0.01247127 0.01559445 0.01827666 0.01573104 0.0009953078 0.001107314 0.03342887 0.004046051 0.03604659 0.007379525 0.3960642 0.405704 0.896953 0.5556149
100 59 0.006257881 0.006015599 0.007310639 0.007271396 0.008545241 0.009002097 0.009625811 0.009044568 0.001349578 0.001426688 0.005354831 0.002881327 0.005081692 0.002587685 0.3587213 0.3605531 0.5699147 0.5593399
100 60 0.02577275 0.02146371 0.002308277 0.002744165 0.006241695 0.00632739 0.01738108 0.01786323 0.001089407 0.001084155 0.007599954 0.01890426 0.009887531 0.02134961 0.4419536 0.4139542 0.6089236 0.5663102
100 61 0.01116973 0.01271187 0.0196714 0.01958317 0.03577534 0.03539021 0.06020944 0.05915574 0.0004902555 0.0004706882 0.005572465 0.003768477 0.008835697 0.006658664 0.4500796 0.4547816 0.5835486 0.5606
100 62 0.03991811 0.05012162 0.01984736 0.01836996 0.03153151 0.03083369 0.02373595 0.02357249 0.000536234 0.0004595684 0.002512794 0.001764651 1.994889 0.004585842 0.5084257 0.5344006 0.6318617 0.5602131
100 63 0.007641593 0.007227591 0.0167986 0.01783462 0.02808755 0.03054771 0.01116201 0.01422684 0.00128104 0.00129894 0.01215766 0.007509499 0.02285657 0.01829042 0.4615428 0.4305957 0.5663209 0.5628603
100 64 0.02962003 0.02856657 0.004153117 0.003764391 0.005551157 0.005019565 0.02176631 0.02348344 0.0005488233 0.0006312547 0.003339384 0.003644604 0.003977384 0.004367966 0.4667017 0.4479588 0.5647024 0.5593063
100 65 0.002554244 0.005848085 0.01503875 0.01086273 0.02101733 0.01845602 0.01552621 0.02100277 0.002015259 0.0003346399 0.003746555 0.009112783 0.006631196 0.01345773 0.3870958 0.3862983 0.7758474 0.5553534
100 66 0.008863521 0.008962557 0.004212638 0.004632523 0.01012534 0.04151357 0.04410518 0.07668633 0.001028716 0.0008634403 0.01929796 0.002594717 0.02981212 0.01286624 0.7343236 0.4166329 0.6012611 0.561969
100 67 0.005246376 0.005154499 0.005527699 0.00608557 0.003710241 0.003184508 0.004179522 0.005072422 0.000410145 0.0003044666 0.004186619 0.001483652 0.005889875 0.003269884 0.3525846 0.3408738 0.5717975 0.5604074
100 68 0.003373432 0.003630732 0.008997052 0.007465266 0.008896217 0.00827389 0.01935541 0.01919093 0.0004860254 0.0005722486 0.002882863 0.002567743 0.008297941 0.008071433 0.3528748 0.3679152 0.5677074 0.5573407
100 69 0.002580011 0.002106307 0.008025601 0.005762416 0.01885699 0.01733919 0.01916373 0.01462626 0.001004382 0.001204066 0.008597223 0.009013569 1.951754 0.01336389 0.4148919 0.3580938 0.6310739 0.5603669
100 70 0.008184843 0.009777173 0.003456715 0.004723144 0.009537588 0.02311673 0.009427352 0.02463925 0.0004130503 0.0003213113 0.001582765 0.001617474 1.991163 0.00649131 0.4059741 0.3819893 0.9148372 0.5621428
100 71 0.0009801024 0.002319767 0.003525586 0.002849809 0.0279555 0.02747961 0.03545602 0.03442094 0.0008185353 0.0007911645 0.01387011 0.01419225 1.940749 0.0172477 0.3931228 0.3802327 0.6392079 0.5621465
100 72 0.007025447 0.006259481 0.00159949 0.002071665 0.02125065 0.02063154 0.00889585 0.01018454 0.0007665366 0.0007880914 0.004254913 0.003297412 0.005072856 0.004530395 0.402004 0.3482565 0.7368345 0.5530652
100 73 0.01480103 0.01105066 0.01168073 0.009070918 0.02219788 0.02445417 0.01474592 0.01574632 0.0006943148 0.0007707083 0.002075679 0.002421736 1.995149 0.008425974 0.4267601 0.4174157 0.6493471 0.5608235
100 74 0.01855762 0.01810837 0.004455116 0.00365131 0.004550839 0.003798083 0.01507409 0.01541603 0.001261567 0.000670796 0.00379337 0.005695042 0.00447017 0.007000041 0.4163901 0.4122148 0.8223825 0.5599575
100 75 0.0154501 0.01435876 0.001870022 0.001680044 0.01820301 0.01603881 0.01866962 0.01726674 0.0004693196 0.0004142274 0.003084658 0.003262868 1.995321 0.01053219 0.4443854 0.4004698 0.6209698 0.5482851
100 76 0.02496848 0.01700337 0.001187986 0.003174922 0.01189817 0.005362951 0.007936504 0.006530485 0.000401901 0.000912995 0.003512133 0.00331913 1.402681 0.004481146 0.4433628 0.4070609 0.6334184 0.5577644
100 77 0.01331711 0.01034681 0.007036983 0.006304305 0.01160048 0.01080381 0.007448201 0.005798176 0.0008793852 0.0009454413 0.004193055 0.005438998 1.973137 0.009827618 0.4174247 0.3852522 0.6400871 0.5649311
100 78 0.008521963 0.006026462 0.009442699 0.01012047 0.1016958 0.105438 0.08678115 0.09045943 0.001442717 0.001211787 0.002950275 0.004104475 0.002505106 0.003797095 0.44978 0.4573668 0.5753534 0.5608856
100 79 0.01017023 0.008466823 0.01111061 0.01096741 0.03996887 0.04123518 0.03217394 0.03358143 0.0005067823 0.0005121883 0.001617867 0.001426394 0.002983779 0.003015916 0.4092066 0.4286823 0.5524233 0.550396
100 80 0.02435132 0.02767115 0.00224436 0.001769087 0.0105653 0.007724238 0.0274936 0.02503039 0.001223027 0.001242959 0.002240732 0.00251758 0.006875614 0.007361306 0.4194586 0.4251847 0.5552748 0.5532627
100 81 0.0307911 0.02772159 0.00452424 0.004586366 0.0345638 0.03430812 0.02974881 0.02888339 0.001330581 0.001405758 0.006474393 0.006253341 1.993854 0.01130205 0.4567379 0.4537505 0.6519413 0.566856
100 82 0.06990673 0.08416266 0.006621559 0.005888876 0.01479389 0.01718969 0.01590412 0.0191049 0.0006712913 0.0006734283 0.009921279 0.002722814 0.01585465 0.008878129 0.5491444 0.5609157 0.6223459 0.563676
100 83 0.02453221 0.01925933 0.01976225 0.01850874 0.03255698 0.03219927 0.01484939 0.01570499 0.0004678763 0.0006070048 0.005130895 0.004914414 0.005579672 0.00541136 0.4855988 0.4712373 0.5585413 0.5560968
100 84 0.01411189 0.009741487 0.02848563 0.02076956 0.03745663 0.03532457 0.05809179 0.0368672 0.0009676501 0.0005665572 0.002755817 0.002026754 1.984775 0.006440085 0.5041116 0.4578839 0.6390095 0.5577629
100 85 0.002031518 0.002649504 0.01204244 0.006517053 0.01672431 0.01034215 0.008631629 0.008628327 0.0005186994 0.0004701785 0.01720651 0.009356874 0.01641196 0.008557602 0.3449353 0.3656195 0.5600886 0.5567302
100 86 0.01050394 0.01062664 0.002412269 0.003033373 0.08745524 0.09220403 0.1059379 0.1141276 0.0005884473 0.0006804588 0.00279897 0.00299827 0.007807607 0.00705607 0.7054516 0.458289 0.5644273 0.5599634
100 87 0.007276101 0.006431695 0.002169847 0.001170612 0.008701387 0.00733571 0.005124129 0.005734535 0.0009674716 0.0009355742 0.005152259 0.00616374 0.006942401 0.007846569 0.3474995 0.3330312 0.5683838 0.5632158
100 88 0.005040526 0.006118231 0.0007419034 0.0009593415 0.006638282 0.01989554 0.01475644 0.02751756 0.004796641 0.0004849098 1.237509 0.006731318 1.239169 0.007478503 0.724367 0.3664309 0.6779218 0.5586712
100 89 0.009145552 0.008872944 0.0006041355 0.0004104881 0.008898478 0.006936044 0.0133365 0.01231236 0.000720273 0.0006537362 0.01886696 0.009317328 0.0196875 0.009936135 0.3867229 0.331377 0.5763674 0.5700884
100 90 0.004703581 0.002886635 0.004872036 0.005325117 0.01290166 0.01077741 0.008275919 0.009348633 0.000858151 0.0005159605 0.003587335 0.002820425 1.971598 0.01087783 0.5368982 0.3317086 0.628631 0.5514711
100 91 0.002805125 0.002764438 0.005482447 0.006579611 0.004131327 0.005168102 0.03515923 0.03612845 0.001296124 0.001137512 0.02413321 0.003787249 0.0245352 0.004126837 0.4517561 0.3698027 0.7354241 0.5584914
100 92 0.02208063 0.02573571 0.01054148 0.01074463 0.01308965 0.01386339 0.007406892 0.006335977 0.0005515319 0.001285429 0.003961741 0.003893996 0.01056276 0.01061665 0.4504132 0.4556105 0.6882799 0.552786
100 93 0.006784491 0.008228747 0.004745645 0.006889472 0.04972287 0.05983726 0.06639148 0.07227011 0.001192958 0.0007383027 0.03660545 0.0016835 0.03904781 0.004298895 0.4851867 0.4316646 0.7685413 0.5645494
100 94 0.02966281 0.02962202 0.007243805 0.007601906 0.03010997 0.02733802 0.02973761 0.02981056 0.001193574 0.001240671 0.01620704 0.01426059 0.0189216 0.01677915 0.4460154 0.4517981 0.5664715 0.5672328
100 95 0.01440405 0.01520025 0.001282935 0.002398158 0.009552325 0.009027095 0.02694797 0.02782024 0.0005630577 0.0006032952 0.0035039 0.002817361 1.981128 0.008022478 0.4298088 0.3989226 0.6300064 0.5543952
100 96 0.005621869 0.003921344 0.001273331 0.002821683 0.004854419 0.005504827 0.003945016 0.005327417 0.002668256 0.001777288 0.006518832 0.0025909 0.007794923 0.00252242 0.364773 0.3407315 0.7487237 0.5611528
100 97 0.00630922 0.007839711 0.003175505 0.003395033 0.01504261 0.01223248 0.01266295 0.01109081 0.001705202 0.001925672 0.004007073 0.003104219 0.003313982 0.002327577 0.3485058 0.3448726 0.5794742 0.5724787
100 98 0.006562175 0.007317424 0.003051313 0.001731028 0.05614665 0.05423828 0.05174362 0.04890877 0.000855169 0.001075346 0.001725194 0.004518208 0.003214475 0.00617235 0.390424 0.4150988 0.5994586 0.5576679
100 99 0.003914066 0.003405186 0.009975062 0.009097163 0.01249644 0.01048588 0.01834028 0.01514713 0.0003882156 0.0004647193 0.003272033 0.005099191 0.003947356 0.005469761 0.4089777 0.3819116 0.5925643 0.5618014
100 100 0.00980587 0.01455313 0.001640867 0.001256587 0.03185249 0.02019133 0.03321907 0.02995175 0.001194282 0.0009920563 0.004661274 0.003577541 1.952211 0.006093468 0.4130967 0.3875317 0.6347966 0.5613937
250 1 0.00269762 0.00368105 0.002441401 0.0006369374 0.00994666 0.01191671 0.009475046 0.01116933 0.0005093309 0.0005432617 0.01244268 0.001509256 0.01383117 0.003004836 0.3961381 0.3570729 0.6375702 0.5577972
250 2 0.003890753 0.003853326 0.0009148935 0.001719548 0.005332406 0.005452908 0.004333438 0.005503238 0.0003331399 0.0002881632 0.006952467 0.003914705 0.008191261 0.005120352 0.3626556 0.3359633 0.559998 0.5560414
250 3 0.02796858 0.03080091 0.003034301 0.002516583 0.008357438 0.007027672 0.007398804 0.006136355 0.0001708816 0.0001979757 0.00176249 0.001493628 0.003037862 0.002679545 0.4459303 0.4468634 0.5631842 0.5601835
250 4 0.00565236 0.005555759 0.00591659 0.005735956 0.01506633 0.01499875 0.01863714 0.01766785 0.0002269347 0.0002438321 0.001886742 0.002655781 0.003341031 0.003955879 0.3829525 0.3703355 0.5634328 0.5610387
250 5 0.01583847 0.01182721 0.0004166025 0.0006199473 0.004937072 0.005558354 0.006919831 0.007248404 0.0004707197 0.0004190574 0.006973256 0.001917946 0.007584678 0.00252073 0.4311449 0.3846333 0.5751933 0.5548285
250 6 0.01381477 0.01427133 0.005427508 0.004892435 0.007812632 0.009148912 0.01135666 0.01174143 0.0002893011 0.0002872405 0.001619658 0.002379453 0.003639853 0.004403551 0.3890286 0.3967531 0.5656254 0.5567713
250 7 0.00275036 0.00265921 0.007923007 0.004601095 0.01124995 0.01003217 0.02208117 0.01943056 0.0008865836 0.0008726999 0.0462257 0.001615498 0.04683495 0.002183738 0.4252525 0.3653358 0.6380656 0.5605603
250 8 0.01459227 0.01708498 0.001570263 0.001234711 0.002574909 0.002687732 0.002633402 0.002673174 0.0003322817 0.0004044135 0.001174391 0.0009367522 0.003325262 0.00310079 0.3821361 0.3881692 0.5584501 0.556159
250 9 0.02067085 0.01775151 0.004740401 0.005704208 0.0132739 0.01134358 0.01761233 0.01594697 5.488706e-05 3.661575e-05 0.002968596 0.0009409659 0.005946852 0.003905259 0.4525681 0.4207499 0.5748032 0.5541502
250 10 0.018783 0.01880749 0.003029735 0.002723841 0.006490754 0.006012602 0.007707349 0.00641314 0.000267892 0.0004156105 0.001949437 0.001593938 0.003579851 0.003331729 0.4122822 0.4101886 0.5605594 0.5564498
250 11 0.001768867 0.002245723 0.003265264 0.001706345 0.002776062 0.004220456 0.007064359 0.009107047 0.0001314627 0.0001675286 0.001971492 0.002202422 0.002951172 0.003041892 0.4661822 0.3391659 0.5750996 0.5562476
250 12 0.02285058 0.02204978 0.001490887 0.001686636 0.04710934 0.04471335 0.05668525 0.05407037 0.0001015298 9.559783e-05 0.006144884 0.00366687 0.006782015 0.004261022 0.491189 0.4599091 0.5569108 0.5560157
250 13 0.004773191 0.005805355 0.0005827363 0.005956483 0.01191162 0.008539852 0.02187683 0.003212075 0.000391718 0.0002224207 0.00242735 0.0009924199 0.004696634 0.003143368 0.4234377 0.3773803 0.5588182 0.5518558
250 14 0.002419846 0.002607486 0.0007450142 0.0008754978 0.01066927 0.009278243 0.01169347 0.01083966 0.0004218659 0.0005389914 0.003906207 0.001643501 0.005404768 0.003137436 0.3411409 0.3379348 0.5674461 0.5559533
250 15 0.00451449 0.004954423 0.005704826 0.001156025 0.002363919 0.001489113 0.01063708 0.007652657 0.00027227 0.0002653302 0.001684818 0.001585676 0.001717921 0.001579387 0.3700578 0.3427896 0.5553259 0.5530906
250 16 0.004525511 0.004300989 0.0007904811 0.0006781802 0.001532272 0.000941494 0.002624378 0.004918141 0.000282985 0.0002741461 0.0344443 0.00357106 0.0360811 0.004888017 0.3647293 0.3414338 0.7588702 0.5570986
250 17 0.004481133 0.004417821 0.002637909 0.002705366 0.003539154 0.00293869 0.002770227 0.0017654 0.0004156712 0.0002678684 0.002032342 0.002255375 0.001785384 0.002047344 0.3742404 0.3472907 0.565118 0.5574407
250 18 0.005747174 0.004945844 0.003362757 0.002248543 0.004387557 0.003848228 0.01347823 0.005212406 0.0004551865 0.0003540736 0.002481136 0.0007824642 0.00446285 0.00236354 0.3919337 0.3432104 0.7293455 0.5554247
250 19 0.005003605 0.005749645 0.009089009 0.001679368 0.01139924 0.002642807 0.006137273 0.001784427 0.0003227849 0.0004410801 0.002412216 0.001511114 0.003037951 0.002284035 0.4089521 0.3507589 0.562174 0.5544358
250 20 0.002552036 0.00201658 0.01554537 0.004744743 0.01820625 0.009217273 0.007770051 0.008008519 0.000217879 0.0003202444 0.002052741 0.002687347 0.002738569 0.003337451 0.4241829 0.356414 0.5599134 0.5542824
250 21 0.01181937 0.01053687 0.003201122 0.002752728 0.006321982 0.006912242 0.00985153 0.009386635 0.001428154 0.0008719164 0.002311944 0.003537421 0.004481712 0.004592643 0.3950127 0.3884879 0.5917227 0.5580541
250 22 0.007626669 0.008567327 0.007141344 0.00341544 0.01297415 0.01199855 0.01470092 0.01084534 0.0006636294 0.0005947037 0.00134052 0.001383961 0.002540655 0.002460852 0.4263698 0.3883788 0.5568931 0.5538913
250 23 0.002051196 0.001960744 0.002359876 0.003760327 0.004390392 0.005330387 0.003337633 0.005587444 0.0001982659 0.0001675807 0.001160058 0.001127362 0.001552685 0.0014868 0.4448806 0.341138 0.5584411 0.5584763
250 24 0.004700132 0.005282141 0.001434125 0.00174053 0.01279692 0.007437497 0.006254886 0.01051712 0.0004372665 0.000366998 0.01981562 0.002867463 0.02088711 0.003911939 0.4674124 0.3497376 0.5810237 0.5553307
250 25 0.01482294 0.01792434 0.0004274185 0.000853398 0.006526129 0.006518049 0.006071024 0.005868651 0.0002837738 0.0002573438 0.002195289 0.001314841 0.003520231 0.002697242 0.407446 0.4035408 0.5567409 0.5548422
250 26 0.005450765 0.005955281 0.01173647 0.001438875 0.007842351 0.01467467 0.02222608 0.02235175 0.0003200639 0.0003057058 0.001213233 0.001930761 0.001781023 0.002433392 0.4566907 0.3689005 0.562248 0.5574552
250 27 0.008558785 0.00776701 0.003668977 0.003430821 0.01573938 0.01545011 0.01392228 0.01468732 0.00035825 0.000418181 0.001658992 0.001287182 0.001812637 0.001573307 0.4081288 0.3892532 0.5551704 0.5532758
250 28 0.008162164 0.007022419 0.004301222 0.002358733 0.001921841 0.002634473 0.01551428 0.01304003 0.0006081696 0.0005065637 0.00360312 0.002762934 0.006251172 0.005232258 0.3549053 0.3516332 0.7389793 0.5596167
250 29 0.00663627 0.007371851 0.002466058 0.0009955722 0.006830431 0.005477766 0.01140131 0.01178383 0.0002956241 0.0003129781 0.01242967 0.0009951788 0.01264741 0.001215497 0.3613626 0.3512159 0.6521645 0.5580136
250 30 0.002977013 0.003013644 0.007661599 0.0068602 0.001572371 0.001454845 0.01020232 0.009173552 0.0003726132 0.0003440625 0.01034651 0.002094201 0.0122403 0.003860065 0.3704462 0.3599228 0.5819383 0.5555505
250 31 0.005459747 0.005073392 0.0007342343 0.0009021702 0.003125868 0.002933667 0.006792466 0.007072769 0.0003233161 0.0003763945 0.001469624 0.001530543 0.004210718 0.004338169 0.4009698 0.3487711 0.5554423 0.5509523
250 32 0.00304173 0.003996162 0.0007991331 0.004187802 0.005731174 0.01076646 0.01355614 0.007927188 0.0002913341 0.0002685529 0.002217848 0.002626667 0.001925906 0.002214338 0.4116349 0.3659539 0.5656958 0.5565228
250 33 0.007108729 0.005886767 0.0005926075 0.002187565 0.003267947 0.002263627 0.002621362 0.00165123 0.0002129724 0.0003493417 0.001687058 0.001980081 1.989118 0.00223155 0.435795 0.3512488 0.6379987 0.5563288
250 34 0.00462856 0.005216015 0.01199439 0.008117654 0.0113142 0.008607938 0.00559019 0.003894402 0.0002308352 0.0002126618 0.004815583 0.004834874 0.005612506 0.005692142 0.435956 0.3715845 0.5581536 0.5574656
250 35 0.001468965 0.001438983 0.004860138 0.006693758 0.002615544 0.003555682 0.02022202 0.01884081 0.0003872227 0.0003796679 0.002275055 0.002327938 0.002599253 0.002588425 0.3813187 0.3498157 0.5577015 0.5576651
250 36 0.004693475 0.00446113 0.003657062 0.006929967 0.005595525 0.00940924 0.009041069 0.009169476 0.0003923876 0.0004066273 0.003595451 0.001490063 0.005781868 0.003672945 0.4267048 0.3756643 0.5612412 0.5562725
250 37 0.002514456 0.002767132 0.003540503 0.001939038 0.007084874 0.005363859 0.006440149 0.004717631 0.0001165731 0.0001960632 0.001360235 0.002020864 0.002939389 0.003661529 0.3545226 0.3441839 0.5635249 0.5572543
250 38 0.002901063 0.002494219 0.0006214658 0.001136003 0.003165789 0.003187663 0.00417393 0.003786971 0.0003128539 0.000225441 0.01577557 0.003557451 0.01749785 0.004964954 0.4898157 0.3271108 0.5791303 0.5538509
250 39 0.009046038 0.01197942 0.0003233632 0.000326296 0.0007662651 0.002083242 0.007306781 0.007423431 0.001323897 0.001193251 0.001924942 0.002296655 0.001541463 0.001987264 0.7221793 0.3716299 0.5659224 0.556123
250 40 0.005641206 0.004529955 0.0226745 0.005650674 0.02036333 0.00742335 0.02836307 0.005795288 0.00155819 0.0003694341 0.0249007 0.001307961 0.02411095 0.001596206 0.4558292 0.3675507 0.6876394 0.553615
250 41 0.003154325 0.003135627 0.001129313 0.0007221259 0.01784201 0.02307685 0.02317954 0.02909786 0.0005850478 0.0005198905 0.001765593 0.001923417 0.002071035 0.002266635 0.4615794 0.3614227 0.5803182 0.5568776
250 42 0.003652374 0.004758493 0.004756399 0.004504963 0.01379275 0.01346102 0.01290983 0.01307563 0.001150886 0.0009734983 0.003429321 0.001956766 0.006783378 0.0052997 0.3658859 0.363731 0.552845 0.5509096
250 43 0.001130499 0.0008952851 0.004102472 0.006132035 0.004473309 0.006472975 0.02107293 0.009382311 0.000408586 0.0003795323 0.001075821 0.0008517664 1.989816 0.001986419 0.4530555 0.3522308 0.6341714 0.5539766
250 44 0.008477367 0.006648028 0.001015336 0.00261032 0.01324419 0.01165852 0.01532192 0.01502628 0.0004416321 0.0004868429 0.0009417888 0.0009253651 0.002813958 0.0030385 0.3966165 0.3674414 0.5598314 0.5569106
250 45 0.001521254 0.00162531 0.0005584409 0.0002633457 0.00725485 0.007256472 0.01020305 0.0099891 0.001214393 0.0011356 0.001445741 0.002480192 0.00390653 0.004735084 0.3642176 0.3307082 0.5728078 0.5624515
250 46 0.005110013 0.004364622 0.0008153289 0.001206467 0.001366978 0.00156776 0.003089345 0.004669571 0.0003850915 0.0003807681 0.001613971 0.0006622202 0.004577573 0.003591794 0.4280026 0.3378189 0.5606666 0.5585204
250 47 0.007340608 0.007223303 0.004662908 0.001702173 0.01074466 0.0133555 0.01357844 0.01272745 0.0003557457 0.0005287614 0.001828106 0.001766738 0.003756339 0.003698511 0.3984904 0.3453856 0.6392687 0.5634851
250 48 0.004167081 0.004012031 0.007123322 0.006097829 0.01562661 0.01568786 0.007420042 0.008381664 0.0004180051 0.0004651664 0.001102725 0.001144203 0.001738123 0.001749683 0.3682691 0.3654818 0.5575152 0.5568488
250 49 0.001666493 0.00163643 0.003583589 0.002895316 0.006792957 0.006880179 0.00389097 0.003730465 0.0002014233 0.0001793599 0.002518751 0.002057624 0.004515404 0.003960137 0.3497995 0.3404767 0.5556371 0.555789
250 50 0.00417835 0.004695385 0.0006250549 0.001116146 0.001811382 0.003084058 0.004896815 0.005931378 0.0007823033 0.0004464989 0.02231823 0.001314204 0.02270646 0.002165625 0.3979967 0.338936 0.7190189 0.556464
250 51 0.01192187 0.01080728 0.002344988 0.003370138 0.001865573 0.003857046 0.004989395 0.001793627 0.0008549011 0.001195812 0.004810155 0.002852906 0.005351766 0.003075173 0.4707465 0.3675807 0.6097126 0.5601073
250 52 0.01210254 0.01166616 0.0008144735 0.0007220493 0.003663629 0.003618781 0.004544595 0.004856345 0.0003528746 0.0003008494 0.003569854 0.001864073 0.00390081 0.002192375 0.3802249 0.3751602 0.5561773 0.5547235
250 53 0.01419618 0.01314554 0.001279118 0.001006914 0.008464668 0.008198405 0.03103832 0.02942413 0.0001501948 0.0001688047 0.001071268 0.001349463 0.004092875 0.004324631 0.3966386 0.3895613 0.5580691 0.5554332
250 54 0.003178018 0.002652765 0.0002774842 0.0003106533 0.02953326 0.02996971 0.0318948 0.03237517 0.0005005728 0.0004248472 0.00238906 0.002531789 0.003583347 0.003832192 0.3474576 0.3723745 0.5607908 0.5588971
250 55 0.006652057 0.007780326 0.001188592 0.0005978604 0.001336448 0.0005150092 0.001361071 0.001115 0.0005502894 0.0003865 0.005535648 0.002122481 0.005812957 0.002410058 0.4240705 0.3491647 0.7377795 0.5535231
250 56 0.006205774 0.004768941 0.002924772 0.0006869094 0.007526455 0.01595032 0.007033992 0.009659591 0.0003703789 0.0004827765 0.001457648 0.001433198 0.003066844 0.003101364 0.4662625 0.3520846 0.5702056 0.5602741
250 57 0.0065733 0.004291554 0.007458305 0.00430886 0.01020555 0.006361157 0.004660595 0.003785345 0.0001884635 0.0001464882 0.002085284 0.001582894 0.001950841 0.001335846 0.36701 0.3611447 0.7370806 0.5532277
250 58 0.004279572 0.00432435 0.002243042 0.002386772 0.003309282 0.003654189 0.005142388 0.004663649 0.0001895322 0.0004366776 0.04783125 0.00248444 0.04837914 0.002725548 0.3535916 0.3420526 0.8567914 0.5584077
250 59 0.02666272 0.02405328 0.003137275 0.00546456 0.01653071 0.01893848 0.03016374 0.03189187 0.0001866147 0.0002059023 0.0007665786 0.0007886014 0.003027517 0.00299919 0.4766059 0.4473823 0.5677647 0.5594064
250 60 0.00225946 0.001130881 0.003013029 0.003248803 0.01299964 0.01315582 0.01327924 0.01246144 0.0002009548 0.0002046069 0.001651559 0.003795603 0.002613454 0.004816175 0.4042486 0.3593288 0.9121279 0.5565708
250 61 0.01325952 0.01096955 0.006183028 0.005617854 0.01426617 0.01339306 0.008516216 0.008302187 0.0003847488 0.0003835474 0.01242686 0.001829098 0.01297623 0.002572899 0.4461067 0.4005293 0.6058453 0.5560024
250 62 0.002517637 0.002254924 0.01122295 0.01200473 0.02276815 0.01781106 0.1088565 0.008526636 0.0007062408 0.0005470692 0.00539847 0.00252482 0.008184825 0.005349966 0.4211191 0.3876018 0.5919692 0.5567283
250 63 0.003090706 0.004474753 0.003857646 0.001858109 0.004991479 0.003526626 0.004283481 0.001789533 0.00038779 0.0003861036 0.005262533 0.001138923 0.007738064 0.003516556 0.3715557 0.3481096 0.5714265 0.5537252
250 64 0.01783943 0.01931986 0.0002018779 0.0002539268 0.01047966 0.01081709 0.01842591 0.01799537 0.0004490559 0.0004851424 0.006804949 0.001045314 0.007682939 0.001972444 0.3960337 0.4111098 0.6013591 0.5563394
250 65 0.003897022 0.003808098 0.003888984 0.002486153 0.007672436 0.005834524 0.01016707 0.01003014 0.0002631892 0.0002382844 0.002309155 0.001570647 0.004147889 0.00345875 0.3588951 0.3375982 0.5900031 0.5591456
